DateTime,SpeedChanged_speedX,SpeedChanged_speedY,SpeedChanged_speedZ,AltitudeChanged_altitude,AttitudeChanged_roll,AttitudeChanged_pitch,AttitudeChanged_yaw,GpsLocationChanged_latitude,GpsLocationChanged_longitude,GpsLocationChanged_altitude,GpsLocationChanged_latitude_accuracy,GpsLocationChanged_longitude_accuracy,GpsLocationChanged_altitude_accuracy,HomeChanged_latitude,HomeChanged_longitude,HomeChanged_altitude,moveByEnd_dX,moveByEnd_dY,moveByEnd_dZ,moveByEnd_dPsi,WifiSignalChanged_rssi,BatteryStateChanged_percent,FlyingStateChanged_state_unknown,FlyingStateChanged_state_landed,FlyingStateChanged_state_takingoff,FlyingStateChanged_state_hovering,FlyingStateChanged_state_flying,FlyingStateChanged_state_landing,FlyingStateChanged_state_emergency,FlyingStateChanged_state_usertakeoff,FlyingStateChanged_state_motor_ramping,FlyingStateChanged_state_motor_emergency_landing,HomeTypeAvailabilityChanged_type_UNKNOWN,HomeTypeAvailabilityChanged_type_TAKEOFF,HomeTypeAvailabilityChanged_type_PILOT,HomeTypeAvailabilityChanged_type_FIRST_FIX,HomeTypeAvailabilityChanged_type_FOLLOWEE
2024-07-25 20:01:45.899208784,0.0,0.0,0.0,0.0,0.0167198795825243,-0.01118110865354538,-0.0036369082517921925,-21.25745183333332,-48.303207333332494,578.2000122070312,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:46.000497579,0.0,0.0,0.0,0.0,0.0167198795825243,-0.01118110865354538,-0.0036369082517921925,-21.25745183333332,-48.303207333332494,578.2000122070312,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:46.102871895,0.0,0.0,0.0,0.0,0.0167198795825243,-0.01118110865354538,-0.0036369082517921925,-21.25745183333332,-48.303207333332494,578.2000122070312,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:46.203973293,0.0,0.0,0.0,0.0,0.0167198795825243,-0.01118110865354538,-0.0036369082517921925,-21.25745183333332,-48.303207333332494,578.2000122070312,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:46.305186510,0.0,0.0,0.0,0.0,0.0167198795825243,-0.01118110865354538,-0.0036369082517921925,-21.25745183333332,-48.303207333332494,578.2000122070312,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:46.406402349,0.0,0.0,0.0,0.0,0.0167198795825243,-0.01118110865354538,-0.0036369082517921925,-21.25745183333332,-48.303207333332494,578.2000122070312,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:46.507107258,0.0,0.0,0.0,0.0,0.0167198795825243,-0.01118110865354538,-0.0036369082517921925,-21.25745183333332,-48.303207333332494,578.2000122070312,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:46.621301413,0.0,0.0,0.0,0.0,0.01671520620584488,-0.011270839720964432,-0.003769980277866125,-21.257451666666142,-48.303207333332494,578.2000122070312,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:46.724901915,0.0,0.0,0.0,0.0,0.016604306176304817,-0.011430120095610619,-0.0038265972398221493,-21.25745149999942,-48.30320716666615,578.2999877929688,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:46.849437237,0.0,0.0,0.0,0.0,0.016604306176304817,-0.011430120095610619,-0.0038265972398221493,-21.25745149999942,-48.30320716666615,578.2999877929688,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
