Timestamp,Battery,Flying State,Sensors
1720123199.6692612,100,unknown,"{'WifiSignalChanged_rssi': -22, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.28938040137290955, 'AttitudeChanged_pitch': -0.07610149681568146, 'AttitudeChanged_yaw': -2.5035433769226074, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 87, 'GpsLocationChanged_longitude_accuracy': 92, 'GpsLocationChanged_altitude_accuracy': 99, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123199.7704895,100,unknown,"{'WifiSignalChanged_rssi': -22, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.28938040137290955, 'AttitudeChanged_pitch': -0.07610149681568146, 'AttitudeChanged_yaw': -2.5035433769226074, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 87, 'GpsLocationChanged_longitude_accuracy': 92, 'GpsLocationChanged_altitude_accuracy': 99, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123199.87066,100,unknown,"{'WifiSignalChanged_rssi': -31, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.15250855684280396, 'AttitudeChanged_pitch': -0.23249518871307373, 'AttitudeChanged_yaw': -2.528299570083618, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 87, 'GpsLocationChanged_longitude_accuracy': 92, 'GpsLocationChanged_altitude_accuracy': 99, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123199.9709737,100,unknown,"{'WifiSignalChanged_rssi': -31, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.15250855684280396, 'AttitudeChanged_pitch': -0.23249518871307373, 'AttitudeChanged_yaw': -2.528299570083618, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 87, 'GpsLocationChanged_longitude_accuracy': 92, 'GpsLocationChanged_altitude_accuracy': 99, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123200.0712063,100,unknown,"{'WifiSignalChanged_rssi': -31, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2304985225200653, 'AttitudeChanged_pitch': -0.24138186872005463, 'AttitudeChanged_yaw': -2.261044502258301, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 87, 'GpsLocationChanged_longitude_accuracy': 92, 'GpsLocationChanged_altitude_accuracy': 99, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123200.172442,100,unknown,"{'WifiSignalChanged_rssi': -31, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2304985225200653, 'AttitudeChanged_pitch': -0.24138186872005463, 'AttitudeChanged_yaw': -2.261044502258301, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 87, 'GpsLocationChanged_longitude_accuracy': 92, 'GpsLocationChanged_altitude_accuracy': 99, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123200.2725565,100,unknown,"{'WifiSignalChanged_rssi': -31, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.27785608172416687, 'AttitudeChanged_pitch': -0.21878403425216675, 'AttitudeChanged_yaw': -2.04691481590271, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -76, 'GpsLocationChanged_longitude_accuracy': -70, 'GpsLocationChanged_altitude_accuracy': -63, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123200.3730106,100,unknown,"{'WifiSignalChanged_rssi': -31, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.27785608172416687, 'AttitudeChanged_pitch': -0.21878403425216675, 'AttitudeChanged_yaw': -2.04691481590271, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -76, 'GpsLocationChanged_longitude_accuracy': -70, 'GpsLocationChanged_altitude_accuracy': -63, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123200.4737868,100,unknown,"{'WifiSignalChanged_rssi': -31, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2488250881433487, 'AttitudeChanged_pitch': -0.21041230857372284, 'AttitudeChanged_yaw': -2.1395339965820312, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -76, 'GpsLocationChanged_longitude_accuracy': -70, 'GpsLocationChanged_altitude_accuracy': -63, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123200.5754116,100,unknown,"{'WifiSignalChanged_rssi': -31, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2488250881433487, 'AttitudeChanged_pitch': -0.21041230857372284, 'AttitudeChanged_yaw': -2.1395339965820312, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -76, 'GpsLocationChanged_longitude_accuracy': -70, 'GpsLocationChanged_altitude_accuracy': -63, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123200.6773224,100,unknown,"{'WifiSignalChanged_rssi': -31, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.26170891523361206, 'AttitudeChanged_pitch': -0.20533211529254913, 'AttitudeChanged_yaw': -2.382291078567505, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -13, 'GpsLocationChanged_longitude_accuracy': -8, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123200.7799191,100,unknown,"{'WifiSignalChanged_rssi': -31, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.26170891523361206, 'AttitudeChanged_pitch': -0.20533211529254913, 'AttitudeChanged_yaw': -2.382291078567505, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -13, 'GpsLocationChanged_longitude_accuracy': -8, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123200.8806407,100,unknown,"{'WifiSignalChanged_rssi': -37, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2836051285266876, 'AttitudeChanged_pitch': -0.10045401006937027, 'AttitudeChanged_yaw': -2.670464038848877, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -13, 'GpsLocationChanged_longitude_accuracy': -8, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123200.9809713,100,unknown,"{'WifiSignalChanged_rssi': -37, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2836051285266876, 'AttitudeChanged_pitch': -0.10045401006937027, 'AttitudeChanged_yaw': -2.670464038848877, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -13, 'GpsLocationChanged_longitude_accuracy': -8, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123201.0811906,100,unknown,"{'WifiSignalChanged_rssi': -37, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.28341230750083923, 'AttitudeChanged_pitch': -0.08782101422548294, 'AttitudeChanged_yaw': -3.0656299591064453, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -13, 'GpsLocationChanged_longitude_accuracy': -8, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123201.1813745,100,unknown,"{'WifiSignalChanged_rssi': -37, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.28341230750083923, 'AttitudeChanged_pitch': -0.08782101422548294, 'AttitudeChanged_yaw': -3.0656299591064453, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -13, 'GpsLocationChanged_longitude_accuracy': -8, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123201.2816718,100,unknown,"{'WifiSignalChanged_rssi': -37, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2582557201385498, 'AttitudeChanged_pitch': -0.028015242889523506, 'AttitudeChanged_yaw': 2.8103623390197754, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 81, 'GpsLocationChanged_longitude_accuracy': 86, 'GpsLocationChanged_altitude_accuracy': 94, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123201.3821893,100,unknown,"{'WifiSignalChanged_rssi': -37, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2582557201385498, 'AttitudeChanged_pitch': -0.028015242889523506, 'AttitudeChanged_yaw': 2.8103623390197754, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 81, 'GpsLocationChanged_longitude_accuracy': 86, 'GpsLocationChanged_altitude_accuracy': 94, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123201.482945,100,unknown,"{'WifiSignalChanged_rssi': -37, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.23214669525623322, 'AttitudeChanged_pitch': -0.011852996423840523, 'AttitudeChanged_yaw': 2.414421558380127, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 81, 'GpsLocationChanged_longitude_accuracy': 86, 'GpsLocationChanged_altitude_accuracy': 94, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123201.5861306,100,unknown,"{'WifiSignalChanged_rssi': -37, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.23214669525623322, 'AttitudeChanged_pitch': -0.011852996423840523, 'AttitudeChanged_yaw': 2.414421558380127, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 81, 'GpsLocationChanged_longitude_accuracy': 86, 'GpsLocationChanged_altitude_accuracy': 94, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123201.6873071,100,unknown,"{'WifiSignalChanged_rssi': -37, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0988035500049591, 'AttitudeChanged_pitch': -0.03965276852250099, 'AttitudeChanged_yaw': 1.9656100273132324, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -113, 'GpsLocationChanged_longitude_accuracy': -107, 'GpsLocationChanged_altitude_accuracy': -100, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123201.7885423,100,unknown,"{'WifiSignalChanged_rssi': -37, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0988035500049591, 'AttitudeChanged_pitch': -0.03965276852250099, 'AttitudeChanged_yaw': 1.9656100273132324, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -113, 'GpsLocationChanged_longitude_accuracy': -107, 'GpsLocationChanged_altitude_accuracy': -100, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123201.8889577,100,unknown,"{'WifiSignalChanged_rssi': -37, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.07512027770280838, 'AttitudeChanged_pitch': -0.03139679133892059, 'AttitudeChanged_yaw': 1.7331047058105469, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -113, 'GpsLocationChanged_longitude_accuracy': -107, 'GpsLocationChanged_altitude_accuracy': -100, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123201.989973,100,unknown,"{'WifiSignalChanged_rssi': -41, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.07512027770280838, 'AttitudeChanged_pitch': -0.03139679133892059, 'AttitudeChanged_yaw': 1.7331047058105469, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -113, 'GpsLocationChanged_longitude_accuracy': -107, 'GpsLocationChanged_altitude_accuracy': -100, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123202.0902934,100,unknown,"{'WifiSignalChanged_rssi': -41, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.11876722425222397, 'AttitudeChanged_pitch': -0.04798538237810135, 'AttitudeChanged_yaw': 1.5292837619781494, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -113, 'GpsLocationChanged_longitude_accuracy': -107, 'GpsLocationChanged_altitude_accuracy': -100, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123202.1907835,100,unknown,"{'WifiSignalChanged_rssi': -41, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.11876722425222397, 'AttitudeChanged_pitch': -0.04798538237810135, 'AttitudeChanged_yaw': 1.5292837619781494, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -113, 'GpsLocationChanged_longitude_accuracy': -107, 'GpsLocationChanged_altitude_accuracy': -100, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123202.2909818,100,unknown,"{'WifiSignalChanged_rssi': -41, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.16136570274829865, 'AttitudeChanged_pitch': -0.0074587189592421055, 'AttitudeChanged_yaw': 1.3226430416107178, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -18, 'GpsLocationChanged_longitude_accuracy': -13, 'GpsLocationChanged_altitude_accuracy': -6, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123202.3922918,100,unknown,"{'WifiSignalChanged_rssi': -41, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.16136570274829865, 'AttitudeChanged_pitch': -0.0074587189592421055, 'AttitudeChanged_yaw': 1.3226430416107178, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -18, 'GpsLocationChanged_longitude_accuracy': -13, 'GpsLocationChanged_altitude_accuracy': -6, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123202.4928386,100,unknown,"{'WifiSignalChanged_rssi': -41, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.3196229934692383, 'AttitudeChanged_pitch': 0.10862771421670914, 'AttitudeChanged_yaw': 1.2852364778518677, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -18, 'GpsLocationChanged_longitude_accuracy': -13, 'GpsLocationChanged_altitude_accuracy': -6, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123202.594747,100,unknown,"{'WifiSignalChanged_rssi': -41, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.3196229934692383, 'AttitudeChanged_pitch': 0.10862771421670914, 'AttitudeChanged_yaw': 1.2852364778518677, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -18, 'GpsLocationChanged_longitude_accuracy': -13, 'GpsLocationChanged_altitude_accuracy': -6, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123202.6959877,100,unknown,"{'WifiSignalChanged_rssi': -41, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.6975678205490112, 'AttitudeChanged_pitch': 0.22286634147167206, 'AttitudeChanged_yaw': 1.3404624462127686, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 44, 'GpsLocationChanged_longitude_accuracy': 50, 'GpsLocationChanged_altitude_accuracy': 57, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123202.7962575,100,unknown,"{'WifiSignalChanged_rssi': -41, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.6975678205490112, 'AttitudeChanged_pitch': 0.22286634147167206, 'AttitudeChanged_yaw': 1.3404624462127686, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 44, 'GpsLocationChanged_longitude_accuracy': 50, 'GpsLocationChanged_altitude_accuracy': 57, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123202.89705,100,unknown,"{'WifiSignalChanged_rssi': -41, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 1.1777477264404297, 'AttitudeChanged_pitch': 0.27759671211242676, 'AttitudeChanged_yaw': 1.5560792684555054, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 44, 'GpsLocationChanged_longitude_accuracy': 50, 'GpsLocationChanged_altitude_accuracy': 57, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
1720123202.9973283,100,unknown,"{'WifiSignalChanged_rssi': -41, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 1.1777477264404297, 'AttitudeChanged_pitch': 0.27759671211242676, 'AttitudeChanged_yaw': 1.5560792684555054, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 44, 'GpsLocationChanged_longitude_accuracy': 50, 'GpsLocationChanged_altitude_accuracy': 57, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0}"
