gyrXVar,gyrXMean,gyrXStd,gyrY,gyrY,gyrY,gyrZ,gyrZ,gyrZ,accXVar,accXMean,accXStd,accYVar,accYMean,accYStd,accZVar,accZMean,accZStd,latVar,latMean,latStd,lngVar,lngMean,lngStd,altVar,altMean,altStd,spdVar,spdMean,spdStd,VZMean,VZStd,VZVar,magXVar,magXMean,magXStd,magYVar,magYMean,magYStd,magZVar,magZMean,magZStd,baroAltVar,baroAltMean,baroAltStd,AttackOrNot
0.0115119478646522,-0.6359437240000001,0.1072937456921521,0.0161528642842636,-0.06021510608,0.1270939191474701,0.0542732672870015,-9.81685728,0.2329662363669927,0.0084368378587088,-0.0358046348,0.0918522610429859,0.0062615376161593,0.00406850496,0.0791298781507929,0.0036293756590078,-0.038994700376,0.0602442998051091,7.199999997749547e-14,34.2060905,2.683281572580401e-07,3.3462399980142776e-11,108.91348546,5.784669392466849e-06,0.003896000000001,425.17800000000005,0.0624179461373173,0.0079138399999999,1.9196,0.088959766186743,0.0003935,0.149,0.0198368344248773,0.0,8.519545,0.0,0.0,116.0,0.0,0.0,292.0,0.0,0.0,399.0,0.0,0.0
0.0179150368832247,-0.658399892,0.1338470652768477,0.0114527056704082,0.0202925508,0.107017314815913,0.0843154148824896,-9.63579552,0.2903711674434802,0.0147398264296289,0.031254378,0.121407686863843,0.0041782567326256,-0.0166785804,0.0646394363575803,0.0015721048090063,-0.06830844728,0.0396497769099187,4.663999997026382e-13,34.20608866,6.829348429408461e-07,4.906160003288732e-11,108.91346288,7.004398620359018e-06,0.0062240000000017,425.014,0.0788923316932753,0.0028217599999999,2.0178000000000003,0.0531202409633088,0.0026781875,0.09725,0.051751207715376,0.0,8.799291,0.0,0.0,112.0,0.0,0.0,289.0,0.0,0.0,402.0,0.0,0.0
0.0173863348869728,-0.6723521799999999,0.1318572519316734,0.015947269021054,0.00619855,0.1262824968911133,0.0736730061129376,-9.767163320000002,0.2714277180262503,0.0032914040376983,-0.0144785483999999,0.0573707594310752,0.005132166643993,0.03189361896,0.0716391418429411,0.000538718407528,0.0909070004,0.0232103082169983,5.2000000078485765e-14,34.2060878,2.28035085191919e-07,5.0241600021244556e-11,108.91343798,7.0881309257973335e-06,0.0010800000000007,425.43,0.0328633534503215,0.00947816,2.1528,0.0973558421462215,0.00995768746375,0.0992500025,0.0997882130501895,0.0,8.929274,0.0,0.0,112.0,0.0,0.0,282.0,0.0,0.0,409.0,0.0,0.0
0.003651701987504,-0.629363244,0.0604293139751235,0.0064638730195805,0.0574084457599999,0.0803982152760901,0.0310491148236703,-9.79217936,0.1762075901420548,0.008177396530082,-0.02684764792,0.090428958470625,0.0086886649809886,0.05472096008,0.093213008646801,0.004672912478717,0.01212722744,0.0683587044838993,8.680000012445198e-13,34.2060867,9.3166517657607e-07,4.2061599978307635e-11,108.91341272,6.485491498591887e-06,0.0032400000000016,425.07,0.0569209978830449,0.3898774400000001,2.1534,0.6244016655967536,0.0216456875,0.19925,0.1471247344942379,0.0,9.330526,0.0,0.0,122.0,0.0,0.0,287.0,0.0,0.0,406.0,0.0,0.0
0.006154715410824,-0.5402901480000001,0.0784519943075005,0.0120535794314311,0.05115083284,0.1097887946533305,0.0399976336726015,-9.81990872,0.199994084094009,0.0109186168173153,0.05169316792,0.104492185436593,0.0068661703618178,-0.06111005008,0.0828623579305936,0.0060008117805698,0.0541459812,0.0774649067679674,2.7735999938845328e-12,34.206083320000005,1.6654128598892623e-06,2.5700000008925417e-11,108.9133928,5.069516743134933e-06,0.0024159999999996,425.238,0.0491528229097745,0.0103562399999999,1.6314,0.1017656130527399,0.0010311875,0.04975,0.0321121083082378,0.0,9.262709,0.0,0.0,127.0,0.0,0.0,282.0,0.0,0.0,401.0,0.0,0.0
0.0103894838591104,-0.36566816,0.1019288176087135,0.0136899818609525,0.0748605292,0.1170041959117387,0.0343639576603199,-9.6075274,0.1853751808099454,0.004534111246309,-0.0208581724,0.0673358095392715,0.0032002703273174,0.0684182824,0.0565709318229556,0.0046833247140899,0.2084350912,0.0684348209180818,5.223999994198655e-13,34.20607934,7.227724395823801e-07,2.920560000843603e-11,108.91337492,5.404220573629099e-06,0.0013440000000006,425.4440000000001,0.0366606055596555,0.0149781599999999,1.8208,0.1223852932341136,0.0020645,0.12,0.0454367692513453,0.0,9.75721,0.0,0.0,134.0,0.0,0.0,284.0,0.0,0.0,400.0,0.0,0.0
0.0094671323692868,-0.358579928,0.0972991899724084,0.0059464609447578,0.062350654696,0.077113299402618,0.0496145984504256,-9.82200488,0.222743346590702,0.0019314113297732,-0.02773657164,0.0439478250858131,0.0050932019748041,-0.0100902141599999,0.0713666727177621,0.0026436011771842,-0.07060024804,0.0514159622800566,3.439999989450884e-14,34.206079540000005,1.8547236962552898e-07,3.217440001165766e-11,108.91335524,5.672248232549212e-06,0.0188960000000005,425.298,0.1374627222195186,0.0311486399999999,1.8114,0.1764897730748158,0.00276874999525,0.01850000025,0.0526189129044871,0.0,9.932405,0.0,0.0,128.0,0.0,0.0,274.0,0.0,0.0,403.0,0.0,0.0
0.0092594917833432,-0.42001418,0.0962262530879343,0.0158779068881808,0.0730142320399999,0.126007566789383,0.0506984255107199,-9.7672638,0.2251631086806184,0.0035687961728341,0.0345582498599999,0.059739402180087,0.0118691511565747,-0.0125416391199999,0.1089456339491157,0.0072909168787669,-0.0481009610399999,0.0853868659617328,5.303999984131312e-13,34.20607724,7.282856571518701e-07,2.8322399977561887e-11,108.91333484000002,5.32187936518312e-06,0.0006640000000009,424.826,0.0257681974534682,0.00462776,1.8458,0.0680276414408143,0.003034500175,0.0380000025,0.0550862975248837,0.0,10.04261,0.0,0.0,128.0,0.0,0.0,272.0,0.0,0.0,410.0,0.0,0.0
0.0053447203147741,-0.387326316,0.0731075940978373,0.0076929019455317,0.04665002824,0.0877091896298885,0.0362021906476223,-9.84360576,0.190268732711453,0.0080602284195459,0.00536610736,0.0897787748832982,0.0031226637360539,0.0004120032799999,0.0558807993505278,8.592286940799424e-05,0.0432278876,0.0092694589598311,1.2279999985740432e-12,34.2060746,1.1081516135322113e-06,4.6341599973521365e-11,108.91331358,6.807466487139057e-06,0.0073360000000005,424.818,0.0856504524214587,0.0116794399999999,2.0126,0.1080714578415595,0.0028451875,-0.00125,0.0533402990242836,0.0,10.50603,0.0,0.0,129.0,0.0,0.0,264.0,0.0,0.0,413.0,0.0,0.0
0.004502632587685,-0.323636312,0.0671016586060661,0.010036928162909,0.08405261736,0.1001844706674097,0.0315481630716,-9.7730478,0.1776180257507666,0.0019031834330313,-0.03265091028,0.0436254906337038,0.0030965882802942,-0.00373787444,0.0556469970465097,0.0015705989283413,0.028256213,0.0396307825855274,6.024000004369896e-13,34.20607394,7.761443167588033e-07,2.9570400012414727e-11,108.91329224,5.437867230120163e-06,0.0126400000000004,425.19,0.1124277545804434,0.01534856,1.7442,0.1238893054302913,0.00097025,0.0245,0.031148836254345,0.0,10.99205,0.0,0.0,120.0,0.0,0.0,268.0,0.0,0.0,417.0,0.0,0.0
0.0106946783714165,-0.331873716,0.1034150780660951,0.009951053159918,0.1434948876399999,0.0997549655902804,0.04139153201888,-9.7465366,0.2034490895012314,0.0029610744813593,-0.0209406036,0.0544157558190579,0.0078575580420361,0.02487721544,0.0886428679705039,0.0002756485214737,-0.104112078,0.0166026660953505,3.823999995583632e-13,34.20607504,6.183849929925234e-07,3.4507999992529946e-11,108.9132721,5.8743510273501655e-06,0.0048559999999982,425.192,0.0696850055607245,0.20794896,2.1048,0.4560142103048983,0.00204268769375,0.0382500025,0.0451961026389446,0.0,10.9977,0.0,0.0,135.0,0.0,0.0,255.0,0.0,0.0,423.0,0.0,0.0
0.0096683812351714,-0.363014612,0.0983279270358704,0.0088716221769254,0.1070531368,0.0941892890775032,0.0803111609556801,-9.728614,0.2833922387004981,0.0078639704933768,0.0535383478,0.0886790307422047,0.0099190891619436,-0.03204033692,0.0995946241618674,0.0091755715159643,0.0913899706,0.0957892035459337,3.26400000523257e-13,34.20607196,5.713142747413694e-07,3.028399997679719e-11,108.9132505,5.503090038950588e-06,0.0015600000000005,425.34,0.0394968353162702,0.0403282399999999,1.9054,0.2008189234111167,0.0045301875,-0.15075,0.067306667574617,0.0,11.05987,0.0,0.0,133.0,0.0,0.0,264.0,0.0,0.0,415.0,0.0,0.0
0.0102822464383532,-0.2975049492,0.1014014124080789,0.0096062576209771,0.077067134,0.0980115177975381,0.0515623405471999,-9.8129006,0.2270734254535302,0.0039890271336401,-0.01536512504,0.0631587455040085,0.009323727910642,0.0211680944799999,0.0965594527254687,0.0040945040973258,-0.00412281244,0.0639883121931326,5.520000009643336e-13,34.2060696,7.429670254892431e-07,3.4301600023972024e-11,108.91323162,5.856756783747471e-06,0.0048400000000027,425.1700000000001,0.0695701085237244,0.01565384,1.8054,0.1251153068173515,0.00376568795375,-0.0042500024999999,0.0613652014887103,0.0,11.41308,0.0,0.0,132.0,0.0,0.0,269.0,0.0,0.0,406.0,0.0,0.0
0.0144420441140592,-0.4207895,0.1201750561225548,0.0065054165457278,0.0484986256399999,0.080656162478312,0.0702861919272,-9.857261799999998,0.2651154313260546,0.0057610564329359,0.0052246336,0.0759016233880141,0.003954539899952,-0.00525550424,0.0628851325827662,0.0002842483963618,-0.03482396544,0.0168596677417396,2.6960000073048866e-13,34.206068720000005,5.192302001333211e-07,3.058800001459777e-11,108.9132119,5.530641917047041e-06,0.0015040000000003,425.106,0.0387814388593352,0.02229416,1.8618,0.1493122901840301,0.0002986874999999,-0.0412499999999999,0.0172825779327043,0.0,11.72108,0.0,0.0,132.0,0.0,0.0,277.0,0.0,0.0,407.0,0.0,0.0
0.0205050759156656,-0.4658660399999999,0.1431959354020413,0.0119649986748546,0.1122323892,0.109384636374834,0.0462438043816095,-9.65076652,0.2150437266734594,0.0059086423754865,0.0003935716,0.0768676939649329,0.012303304939216,0.00689824676,0.1109202638800324,0.0038896906988283,-0.01528473068,0.0623673848965012,6.623999967802571e-13,34.20606746,8.138795959970106e-07,3.6917600019743746e-11,108.91319078,6.075985518394835e-06,0.0124240000000002,425.28600000000006,0.1114629983447434,0.0117732,1.852,0.1085043777918661,0.0096741875,-0.14425,0.0983574476082009,0.0,11.75499,0.0,0.0,132.0,0.0,0.0,283.0,0.0,0.0,398.0,0.0,0.0
0.0083025992837794,-0.4147458239999999,0.0911186000977814,0.0234891468456481,0.10122690732,0.153261693993144,0.0382516543291104,-9.79154164,0.1955803014853756,0.0057750260860778,-0.037236742444,0.0759935924014511,0.0028494355099499,-0.04523678396,0.0533801040646228,0.0043205653993318,0.0333210248,0.0657310078983415,2.0000000069539962e-13,34.2060649,4.4721359627743846e-07,1.5668000021155995e-11,108.9131733,3.95828245848575e-06,0.0090239999999996,425.544,0.0949947366963016,0.00630256,1.6718,0.0793886641782062,0.0079761874999999,0.08425,0.0893095039735413,0.0,12.05735,0.0,0.0,125.0,0.0,0.0,290.0,0.0,0.0,395.0,0.0,0.0
0.0174232319266463,-0.47694396,0.1319970905991734,0.01199634579033,0.0227901840279999,0.1095278311221856,0.0248461072006463,-9.75766044,0.1576264800109624,0.0124402550334758,0.025498606,0.1115358912345071,0.0075224153523448,-0.00335163276,0.0867318589236091,0.0019459994680495,-0.066265819644,0.0441134839708849,3.8240000006995393e-13,34.20606384,6.183849934061741e-07,2.828800001995888e-11,108.91315790000002,5.318646446226604e-06,0.0025999999999995,425.64,0.0509901951359238,0.01325056,1.7887999999999995,0.1151110767910717,0.0011936874999999,0.06675,0.0345497829226176,0.0,12.43882,0.0,0.0,118.0,0.0,0.0,299.0,0.0,0.0,394.0,0.0,0.0
0.0164472063292488,-0.4789225,0.1282466620588964,0.0123729908763367,-0.1063745347999999,0.1112339466005621,0.0631894655571104,-9.88137664,0.251375149044432,0.011449466157914,0.03686300984,0.107002178285837,0.0109438533656257,0.0190102305199999,0.1046128738044498,0.0107811742101889,-0.0150089855599999,0.103832433324992,1.6640000002378076e-13,34.20606124,4.079215611165714e-07,3.2970400008888794e-11,108.91313726,5.74198572001784e-06,0.0044160000000007,425.608,0.0664529909033501,0.00300664,1.9624,0.0548328368771852,0.0032505,-0.0959999999999999,0.0570131563764014,0.0,12.43599,0.0,0.0,108.0,0.0,0.0,285.0,0.0,0.0,395.0,0.0,0.0
0.0103422013945711,-0.533593708,0.101696614469564,0.0101753562144652,-0.1316981136,0.1008729706832568,0.0345496277162975,-9.78229832,0.1858753015230844,0.0068065591831626,-0.00270789296,0.0825018738160695,0.0100576658081554,-0.002870174004,0.1002879145667886,0.0006878421220097,0.0710193772,0.0262267444035617,5.624000007526571e-13,34.206058940000005,7.49933330871923e-07,3.250240001466258e-11,108.91311564,5.701087616820371e-06,0.0012639999999995,425.514,0.0355527776692562,0.01578664,1.9946,0.1256448964343559,0.0042665,-0.075,0.0653184506858513,0.0,12.50098,0.0,0.0,104.0,0.0,0.0,295.0,0.0,0.0,399.0,0.0,0.0
0.0269620011579706,-0.4482063760000001,0.1642010997465322,0.0029565740289616,-0.21496858,0.054374387619187,0.1636147581978976,-9.84361732,0.4044932115597215,0.0032022294482785,-0.00465279336,0.0565882447888127,0.0084384108669453,0.0586592399999999,0.091860823352207,0.0004553811400081,-0.023967427664,0.0213396611971269,7.359999990120414e-14,34.20605788,2.712931991429276e-07,3.367440003966737e-11,108.91309394,5.802964762917949e-06,0.0061840000000003,425.66399999999993,0.0786384130053519,0.00326696,1.9682,0.0571573267394478,0.0113862499999999,-0.1714999999999999,0.1067063728181217,0.0,12.79486,0.0,0.0,100.0,0.0,0.0,292.0,0.0,0.0,404.0,0.0,0.0
0.0052626946487581,-0.2022045247999999,0.072544432238168,0.0068613174679928,-0.2117463184,0.0828330698935686,0.0939805931206625,-9.48158124,0.3065625435709042,0.0071398773068625,-0.00590431944,0.0844977946863852,0.0028904555690713,-0.04694273288,0.053762957220296,0.0037696645583282,-0.06207238744,0.0613975940760571,8.960000044568953e-14,34.20605738,2.993325916863874e-07,3.463360000456044e-11,108.91307328,5.885031860963918e-06,0.0219360000000004,426.392,0.1481080686525905,0.0558572,1.971,0.2363412786628692,0.0344795130000018,-0.6060000249999999,0.185686598870252,0.0,12.83724,0.0,0.0,89.0,0.0,0.0,288.0,0.0,0.0,409.0,0.0,0.0
0.0068182235655893,-0.257543468,0.0825725351771966,0.0067924383190347,-0.250780904,0.0824162503335039,0.0437010420465023,-9.58570376,0.2090479419810259,0.0075291048305651,0.0332615343999999,0.0867704144888403,0.0208396248526262,0.0852468296,0.1443593601143557,0.0015894392483232,0.03590206416,0.0398677720511597,5.576000007541575e-13,34.20605542,7.467261886087546e-07,4.7357600024666057e-11,108.91305201999998,6.881685841758984e-06,0.0018639999999995,426.754,0.0431740662898407,0.0120745599999999,1.9368,0.109884302791618,0.0087425,-0.265,0.0935013368888381,0.0,12.95592,0.0,0.0,98.0,0.0,0.0,272.0,0.0,0.0,415.0,0.0,0.0
0.0284352229619287,-0.1151363491999999,0.1686274679935886,0.0070832154163556,-0.2651496948,0.0841618406188677,0.0373339453187936,-9.80362908,0.1932199402722029,0.0006269254748769,-0.03567306776,0.0250384798835097,0.0125914551529224,0.06429894688,0.1122116533739808,0.0007385145276298,0.0976756271999999,0.0271756237762789,1.119999992070807e-13,34.2060537,3.346640094289804e-07,2.113839999473821e-11,108.91303096,4.597651573873146e-06,0.00124,427.06,0.0352136337233182,0.0656746210560015,1.46360002,0.2562706012323723,0.0101515080500018,-0.3810000249999999,0.1007546924465648,0.0,13.48716,0.0,0.0,98.0,0.0,0.0,268.0,0.0,0.0,421.0,0.0,0.0
0.0144641323373852,0.109776967076,0.1202669212102199,0.0032478166071432,-0.277361356,0.0569896184154909,0.0211997661886304,-9.78329036,0.1456013948718571,0.0024318723949796,-0.0150677664,0.0493140182400464,0.0075992500728379,0.02800728196,0.0871736776374495,0.0104973105047765,0.13743834316,0.1024563834262,4.9600000136079344e-14,34.20605462,2.22710574818708e-07,2.701600005503096e-12,108.91302048000004,1.6436544665783912e-06,0.0019040000000008,427.054,0.0436348484585526,0.0479144,0.577,0.2188935814499822,0.0017446875,-0.33525,0.0417694565442262,0.0,13.4363,0.0,0.0,97.0,0.0,0.0,274.0,0.0,0.0,426.0,0.0,0.0
0.0131639680311896,0.2902987268,0.1147343367575271,0.0163071560165531,-0.347541404,0.1276994753965465,0.0454878737861504,-9.74515864,0.2132788638992396,0.0092835401196514,-0.0121342495999999,0.0963511293117597,0.0282965459755302,-0.02900133904,0.1682157720772052,0.2600901957521677,0.95579546828,0.5099903879017404,8.560000012482706e-14,34.206054980000005,2.925747769798809e-07,2.606400004301244e-12,108.91301954,1.614434886980966e-06,0.0009839999999994,427.116,0.031368774282708,0.1276186597760016,0.50160002,0.3572375397071277,0.00585525,-0.2095,0.0765196053309215,0.0,13.5352,0.0,0.0,101.0,0.0,0.0,263.0,0.0,0.0,424.0,0.0,0.0
0.0160725243027514,0.1282096734,0.1267774597582371,0.0096593839792333,-0.588080968,0.0982821651126661,0.0343529449426303,-9.82162436,0.1853454745674422,0.0028411518444023,-0.0152898968799999,0.0533024562698789,0.0154085821581334,0.07826828736,0.1241313101442719,0.0628234310642968,1.13833226,0.250646027425724,2.5599999973050583e-14,34.20605338,1.599999999157831e-07,1.7422399979850904e-11,108.91303094,4.174014851417147e-06,0.0291759999999994,426.822,0.1708098357823676,0.01622936,1.3522,0.1273945053760169,0.004593250765,-0.0284999999999999,0.0677735255464849,0.0,13.70474,0.0,0.0,113.0,0.0,0.0,259.0,0.0,0.0,426.0,0.0,0.0
0.0143319864838777,-0.16417606396,0.1197162749331843,0.0147022017832235,-0.411567404,0.1212526361908209,0.0329257176645056,-9.76198712,0.1814544506605049,0.0110479874876111,-0.0331715739199999,0.1051094072269991,0.0129902920879672,0.0520705793199999,0.1139749625486547,0.0689383735128471,0.7684720079999999,0.2625611805138892,6.983999987585244e-13,34.20605336,8.357032958882742e-07,2.6575999998135575e-11,108.9130468,5.155191557850744e-06,0.0001760000000001,426.768,0.0132664991614283,0.02873464,1.6224,0.1695129493578588,0.00397025,-0.0615,0.0630099198539404,0.0,13.43064,0.0,0.0,116.0,0.0,0.0,263.0,0.0,0.0,425.0,0.0,0.0
0.0187882472777382,-0.3175760683999999,0.1370702275395288,0.0120971283625786,-0.2102124028,0.1099869463280924,0.0203425436016704,-9.69073736,0.1426272891198259,0.0018402471279572,0.0084909028799999,0.0428981016824437,0.0066198813016834,-0.0182586593199999,0.0813626529906898,0.0073181455573884,-0.06960860924,0.0855461603895142,1.9775999980176334e-12,34.20605788,1.406271665794925e-06,2.7852000003515828e-11,108.9130653,5.277499408196635e-06,0.0195439999999985,426.524,0.139799856938405,0.0269373599999999,1.9138,0.16412604912079,0.007348499935,-0.0930000025,0.085723391994251,0.0,13.37978,0.0,0.0,101.0,0.0,0.0,263.0,0.0,0.0,423.0,0.0,0.0
0.0058272895103448,-0.3086488559999999,0.0763366852197871,0.0097952082478562,-0.141337183,0.0989707444038705,0.0169371767341375,-9.59506132,0.1301429088891807,0.0077171593980786,0.03717842852,0.0878473642067801,0.005027812497272,-0.00286250152,0.0709070694449577,0.0079789363350213,0.10525424364,0.0893248920235637,4.6056000050974525e-12,34.20606432,2.1460661697854177e-06,2.091759998434804e-11,108.91308382,4.573576279493766e-06,0.028903999999996,426.184,0.1700117642988157,0.206048,2.178,0.4539251039543858,0.0240361875,0.14425,0.1550360845093812,0.0,13.96188,0.0,0.0,81.0,0.0,0.0,271.0,0.0,0.0,422.0,0.0,0.0
