DateTime,SpeedChanged_speedX,SpeedChanged_speedY,SpeedChanged_speedZ,AltitudeChanged_altitude,AttitudeChanged_roll,AttitudeChanged_pitch,AttitudeChanged_yaw,GpsLocationChanged_latitude,GpsLocationChanged_longitude,GpsLocationChanged_altitude,GpsLocationChanged_latitude_accuracy,GpsLocationChanged_longitude_accuracy,GpsLocationChanged_altitude_accuracy,HomeChanged_latitude,HomeChanged_longitude,HomeChanged_altitude,moveByEnd_dX,moveByEnd_dY,moveByEnd_dZ,moveByEnd_dPsi,WifiSignalChanged_rssi,BatteryStateChanged_percent,FlyingStateChanged_state_unknown,FlyingStateChanged_state_landed,FlyingStateChanged_state_takingoff,FlyingStateChanged_state_hovering,FlyingStateChanged_state_flying,FlyingStateChanged_state_landing,FlyingStateChanged_state_emergency,FlyingStateChanged_state_usertakeoff,FlyingStateChanged_state_motor_ramping,FlyingStateChanged_state_motor_emergency_landing,HomeTypeAvailabilityChanged_type_UNKNOWN,HomeTypeAvailabilityChanged_type_TAKEOFF,HomeTypeAvailabilityChanged_type_PILOT,HomeTypeAvailabilityChanged_type_FIRST_FIX,HomeTypeAvailabilityChanged_type_FOLLOWEE,is_target
2024-08-27 19:52:26.219523907,-0.010049418546259403,0.028816213831305504,-0.01936483383178711,1.2928450107574463,0.01222895085811615,0.07832826673984528,-0.18760721385478973,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-45,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:26.323985100,-0.009888952597975731,0.015161547809839249,-0.03906897082924843,1.296600103378296,0.011217990890145302,0.07495049387216568,-0.18664711713790894,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-45,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:26.424380064,-0.009888952597975731,0.015161547809839249,-0.03906897082924843,1.296600103378296,0.011217990890145302,0.07495049387216568,-0.18664711713790894,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-45,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:26.574525833,-0.004301388282328844,0.004749097395688295,-0.04948314279317856,1.3233160972595215,0.016012117266654968,0.07547671347856522,-0.18670785427093506,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-45,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:26.675040007,-0.007966251112520695,-0.011075612157583237,-0.053622033447027206,1.34552800655365,0.023135924711823463,0.07666093856096268,-0.1855471432209015,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-45,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:26.778835058,-0.007966251112520695,-0.011075612157583237,-0.053622033447027206,1.34552800655365,0.023135924711823463,0.07666093856096268,-0.1855471432209015,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-45,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:26.879385948,-0.008733466267585754,0.0003071657847613096,-0.006532168015837669,1.3465380668640137,0.020918188616633415,0.07342104613780975,-0.18470314145088196,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-45,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:26.990363836,-0.008733466267585754,0.0003071657847613096,-0.006532168015837669,1.3465380668640137,0.020918188616633415,0.07342104613780975,-0.18470314145088196,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-45,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:27.094246626,0.003851269604638219,-0.003663143143057823,0.036378417164087296,1.3465380668640137,0.020918188616633415,0.07342104613780975,-0.18470314145088196,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-45,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:27.194779634,0.003851269604638219,-0.003663143143057823,0.036378417164087296,1.3590542078018188,0.024134008213877678,0.07249553501605988,-0.1819174587726593,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-44,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:27.297277689,0.0005989130586385727,-0.015580305829644203,0.06218063458800316,1.3743630647659302,0.03627082332968712,0.07431268692016602,-0.18088433146476746,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-44,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:27.410411358,0.0005989130586385727,-0.015580305829644203,0.06218063458800316,1.3743630647659302,0.03627082332968712,0.07431268692016602,-0.18088433146476746,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-44,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:27.510838032,0.000795646570622921,4.138471558690071e-05,0.11855501681566238,1.3615843057632446,0.0372871458530426,0.06925695389509201,-0.18306493759155273,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-44,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:27.611520052,0.000795646570622921,4.138471558690071e-05,0.11855501681566238,1.3615843057632446,0.0372871458530426,0.06925695389509201,-0.18306493759155273,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-44,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:27.713876963,0.011311635375022888,0.008520304225385189,0.1777951866388321,1.2973309755325317,0.02264927513897419,0.07812467217445374,-0.18402931094169617,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-44,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:27.814397812,0.011311635375022888,0.008520304225385189,0.1777951866388321,1.2973309755325317,0.02264927513897419,0.07812467217445374,-0.18402931094169617,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-44,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:27.927901506,0.029609860852360725,0.02269677445292473,0.17155791819095612,1.2647087574005127,0.02362729422748089,0.07891298830509186,-0.1817096322774887,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-44,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:28.028400898,0.029609860852360725,0.02269677445292473,0.17155791819095612,1.2647087574005127,0.02362729422748089,0.07891298830509186,-0.1817096322774887,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-44,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2024-08-27 19:52:28.139743090,0.01085557322949171,-0.007062156684696674,0.17913872003555298,1.2282642126083374,0.029590420424938202,0.0739494040608406,-0.18113894760608673,500.0,500.0,500.0,1,1,3,-22.004832666668882,-47.9326486666668,2.0,-0.40220528841018677,0.006087847054004669,-0.014650940895080566,0.004200190305709839,-44,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
